sourceList,number,title,videoId,viewCount,category,language,languageConfidence,year,eraTags,eraConfidence
recentPop25,POP25-1198,天天都是愚人節,iZXvNWFbDP4,1669055,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1199,江南,RH0AnvUuK9M,1667103,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1200,玩美,mj1KoNVyZnk,1663506,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1201,后来的我们,vHj__hUTa2c,1660463,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1202,麦恩莉,ttwCHS_vhUY,1647548,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1203,目擊者,xOz8CpUkasA,1646407,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1204,了了,RlDeBJhfUYs,1643230,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1205,告別我,EJVzXj51-Ek,1633654,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1206,你都不知道 自己有多好,7jXqxjPfRjw,1633422,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1207,親愛的仇人,FjdM90FXOm8,1630143,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1208,理想人生,ZtJhdFVZYI4,1619136,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1209,可惜我們沒有,R0nfMFsAVKs,1618051,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1210,我的天,y7o7mkluepE,1609756,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1211,幻愛,qBX8mu_IMbo,1598310,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1212,你和我,VqZP2y2fm-8,1598089,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1213,拜託,IvrLJDlzTus,1596987,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1214,有天,fN3Lefiw5_M,1589838,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1215,你的眼睛,vh8fkjAoT3E,1588345,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1216,左上角的心跳,ukpvE6fruIg,1579289,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1217,調色盤,LZh9ymHIYnI,1573094,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1218,借過,8Vk9MZNJE6E,1570571,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1219,終點的擁抱,JHlp475dcf0,1569590,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1220,原色,1kwHaVvFAaU,1565686,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1221,不怕慶祝,fpgn53HSUr0,1561666,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1222,遺失的心跳,ecjV2Xqc_dI,1558789,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1223,你還怕大雨嗎,IVwykqe1mC0,1556884,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1224,再見勾勾,58EaveQ5Xig,1551920,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1225,他和她的故事,mP_gK0uxfu4,1551311,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1226,手印,HoPo8_XIaC0,1544194,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1227,萬一你是個好人,3BgQTkguk0w,1543149,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1228,純粹想哭,3GWhxdZnXEU,1540274,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1229,一世同學,OVGpdVrP5oc,1537202,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1230,遺憾拼圖,wSBXfzgqHtE,276476046,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1231,聽見下雨的聲音,zqKoXPHhmsM,104709173,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1232,可惜沒如果,TRt4Y6c0ql0,46391757,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1233,岩石裡的花,I1Kx8Ii4eYk,41416696,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1234,我的少女时代,Kg-mW8SyNVg,39275901,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1235,在這座城市遺失了你,PlCbgZxonJs,36981967,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1236,大笨鐘,-u4sPnpaFEA,34244075,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1237,沒那麼簡單,rmPHuvQoh0g,33678244,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1238,蒲公英的約定,VitJnr3IySc,33311857,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1239,親愛的,sHNy8muYwdU,30750454,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1240,倔強,R2s-H_crYkc,25858585,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1241,緣分一道橋,EQ5Ib7jNnnE,25810543,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1242,龍捲風,RPWDeLqsN0g,25300243,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1243,公公偏頭痛,FbqBv7Tz1QY,24908451,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1244,蘭亭序,s5Xl5MXboas,24860057,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1245,盲點,rzzul2fmufI,23654135,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1246,陳芯怡,eohv9VjMfGw,23496052,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1247,黑色毛衣,bX33UI9ZPLk,21685396,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1248,以父之名,9q7JOQfcJQM,20906270,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1249,回到過去,MKNrnSsIwf8,20300402,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1250,別說沒愛過,Eip1p8H0YII,19736761,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1251,白敬亭,Aa_5gqwz9D4,19365616,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1252,東風破,qct0JLjaHDc,19338247,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1253,止戰之殤,qIZ5MAwbeCg,18777367,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1254,將故事寫成我們,AKjgg3I6HEQ,18396548,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1255,於是,0tGgnh6F1YI,18357947,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1256,腦公,UYWUAQhhR_g,17575666,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1257,陽光宅男,qQ7g1tfEGFc,17379305,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1258,花海,q1ww6bDjfiI,16513858,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1259,簡單愛,Y4xCVlyCvX4,15806127,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1260,熱帶雨林,M5Y9dandexU,15379487,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1261,園遊會,IoCoIxkGkVw,14603236,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1262,寧夏,MmtVl9CssYE,14057301,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1263,愛情怎麼了嗎,rD-T5pzH9b0,12328167,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1264,接受,rnj6bm1mrGM,11853437,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1265,原來只因深愛著,F-7k3q_v7sA,10885853,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1266,我反芻著你留下的寂寞,JVRsAqm7EiM,10642522,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1267,擁抱,lvDa3r1pNuE,10566486,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1268,中國話,tCKGoND0pS0,10507449,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1269,天灰,98MngruRenY,10388968,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1270,你太猖狂,EMBg0leN5vs,9716972,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1271,鬼屋,bgHKVJ9ZSus,9598526,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1272,灰色,xtSdgGHqnls,9064682,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1273,絲路,LwaZVMERWdQ,8628584,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1274,你是唯一,X1w3JU5dIAg,8451234,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1275,差一點我們會飛,Vsr5gpmmvhs,8180188,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1276,人生海海,yarOcdANK50,7880489,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1277,殘酷月光,LgvBXXLC5AI,7336826,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1278,檸檬草的味道,foxsrMe50mY,7332189,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1279,乾啦 乾啦,e0k-EM6zJ10,7052135,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1280,請你給我好一點的情敵,DP6AKQCnBTA,7035989,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1281,我還繞著你在旋轉,zbSW7aIzXRM,6922735,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1282,我就想你,oeYgf4ZkdR0,6364724,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1283,溫蒂公主的侍衛,K5I53iq3KC8,6296664,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1284,聽愛,5bkqzgFpKs4,6251624,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1285,神秘嘉賓,KTISbg9QQhg,5844693,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1286,與海無關,11W7TEGxECE,5796960,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1287,台北某個地方,OZXy0t2i21A,5736112,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1288,還是會寂寞,ZsiN2YVrdmA,5725987,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1289,為你的寂寞唱歌,NbA-DYugdTI,5553846,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1290,我沒資格,z9bqOGnria0,5528314,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1291,沿海公路的出口,-Ve9jP2IS_c,5439799,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1292,而我知道,Gv3HOUMEPiw,5264418,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1293,不想長大,KV17QLB2BJs,5125470,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1294,我們怎麼了,ceFNTueahgI,5102157,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1295,太聰明,33rdx577PxY,5096829,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1296,那你呢,rHeICF7nAZE,5067157,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1297,矛盾,gJhvVMQYWUs,5048125,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1298,一夜一夜一夜,do25hszrh9U,4913847,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1299,薩哈星球,LPAgJCGtQGc,4894814,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1300,你沒等我去的舊金山,WgOtTaAYtKU,4877339,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1301,超人,ptmxLFZkoZ4,4871640,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1302,再見陌生人,CF3zAF40zRY,4723054,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1303,接住你,2gvv822Za80,4696196,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1304,半糖主義,HIJL_vz_NfM,4606649,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1305,幾乎是愛情,ZlpxcCiCCP4,4542654,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1306,花都開好了,WFem-SqSTss,4533441,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1307,各自安好,tIk01ITX0Ik,4518193,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1308,或是一首歌,aOSYxTR6U3I,4451843,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1309,我已經敢想你,sDhdlHrRLtk,4431234,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1310,心裡學,WOWybmnASlg,4428703,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1311,煙燻妝,8lg1ymm99CQ,12291337,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1312,我對緣分小心翼翼,j8yO0LkqA7s,4377919,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1313,戀人,5RlEWndW0bE,4374037,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1314,很遠的遠方,yeqtm7O7Ukw,4241325,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1315,兄弟,TcXFY-_rDzQ,4202865,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1316,看透,FBnn-NzkoK0,4183612,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1317,搞不懂,32JSBHaEsnc,4172398,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1318,他還是不懂,Uh9nPdIhPEY,4145486,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1319,假裝,_34cgR4oUw4,4134692,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1320,無事生非,J-sxhDVAUdE,4119121,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1321,芬蘭距離,YTGfurwqHgY,4110381,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1322,不甘心不放手,N-y8c994jsk,3995727,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1323,倖存者,yKKwyLdhwbU,3995075,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1324,時間的初衷,KdFN03BsqRw,3984812,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1325,無常,LNxM5f5LVuc,3982464,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1326,你給我的,WdegM65ncUE,3978753,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1327,記得回來,Y8bvPiFnfDw,3958976,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1328,重頭開始,prjJTl7qwH8,3913596,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1329,愛上屬於你的天空,LeUMB8GXL7k,3841293,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1330,不潮不用花钱,MOch5rngIj4,3815638,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1331,星光,ETYg0wqbR_o,3808917,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1332,又到天黑,ey7Jph8ndJU,3740508,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1333,快魚仔,FG0JZp9LX9g,3727578,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1334,帶你飛,BR09PGobYPk,3590451,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1335,年青有為,8kGILQwo_aM,3560955,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1336,達拉崩吧,88qm21pXk1I,3551915,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1337,大鱼,Zk6iZLKXFTI,18378439,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1338,就說你想說的,YFoMjJe3vcU,3504714,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1339,第二次分手,ZiusE0lYY_w,3446427,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1340,你不是真正的快樂,JnMt5ehD394,3403784,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1341,米蘭小鐵匠,KmaqqnLGUG0,3393989,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1342,黑夜狂奔,CjHisbXBCC0,3322023,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1343,有你的將來,IoiPW-AEjuk,3285364,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1344,成名在望,E1xrBs_BZgs,3262701,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1345,手中沙,NXDdg5xRwOA,3250373,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1346,以後,u7AyNy5QnaI,3248339,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1347,對不起我愛你,yacpwknPwRU,3238306,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1348,穿花蝴蝶,KCF2-5EI70s,3230571,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1349,月桂女神,DkTmr1ZhnfQ,3170192,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1350,一直都在,vMTEkec91ZI,3158754,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1351,明仔載,Cf2pDbqUqoQ,3150714,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1352,一定要相信自己,3xx4RlPfvUw,3078785,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1353,男孩像你,zZZbvTXAPGY,3056298,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1354,出走,zfqiLSjxJ14,3049731,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1355,我喜歡上你時的內心活動,7RKmNBmXz4o,3013263,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1356,邊一個發明了,KpZL59NqkcY,2948965,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1357,告別之前,_hJm6s88rXc,2848050,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1358,最暖的憂傷,3aypp_YlBzI,2781024,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1359,愛你不是兩三天,sPCKERuXiAo,2750864,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1360,黑之呼吸,Ap7NoC_LTtc,2741753,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1361,沒有第三者的分手,cbQi3MU4CRI,2735525,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1362,別說再見,L06eGYvdK6Q,2734723,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1363,我只怪我自己,PYwgrr5my04,2714351,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1364,告訴我,mJsT0i95cAY,2660340,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1365,終點起點,BxjZcGTUWJM,2638837,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1366,少年他的奇幻漂流,u0bcXim2m4M,2633555,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1367,先知,JzadD_leBSM,2629337,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1368,我的癮,uwiwbVPp-c4,2617211,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1369,情人甲,Mksguh7f5GY,2588904,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1370,現在不跳舞要幹嘛,6m4lOE3S3CU,2569658,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1371,殘缺的彩虹,hzAeZa7dJj4,2530485,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1372,老蕭演唱王妃氣勢驚人　小,sRCJ4T4EL9k,2510553,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1373,心酸,5H9u0EJMPTc,2442680,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1374,單戀曲,zx_kRhP54o8,2368539,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1375,總有一工,GeLTLpaxGkA,2373171,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1376,不该,9hyd05eqU_4,2355736,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1377,感同身受,deHH5vM6Npg,2338656,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1378,我夢見你夢見我,wfqdy0TV5WM,2334866,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1379,我等你,bToTopHwr60,2331201,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1380,小步舞曲,1iujiTGBeaw,2315270,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1381,明日座標,Ra6tyMqBoss,2286131,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1382,時間走了但你沒走,UFP_gKxwtwY,2271063,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1383,永不結束的情人節,nzWXBy8VF78,2240336,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1384,黑色柳丁,VC4KT__tx5g,2216756,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1385,你壞壞 我愛愛,7LSpkUvosKI,2189564,最近15年流行曲,國語,existing,,00後流行曲|最近15年流行曲,default-recent15
recentPop25,POP25-1386,⼼死了幾百次,gvZa1j4pYio,2179570,最近15年流行曲,粵語,existing,,00後流行曲|最近15年流行曲,default-recent15
